tick_id,mode,n_zones_completed,n_zones_fallback,n_late_reports,n_duplicate_reports,mean_zone_latency_s,max_zone_latency_s,max_mean_ratio,total_tick_latency_s
261,async,0,20,0,0,0.0,0.0,0.0,2.2943
262,async,0,20,0,0,0.0,0.0,0.0,2.3041
263,async,0,20,0,0,0.0,0.0,0.0,2.3121
264,async,0,20,0,0,0.0,0.0,0.0,2.2998
265,async,0,20,0,0,0.0,0.0,0.0,2.2681
266,async,0,20,0,0,0.0,0.0,0.0,2.2557
267,async,0,20,0,0,0.0,0.0,0.0,2.2991
268,async,0,20,0,0,0.0,0.0,0.0,2.3038
269,async,0,20,0,0,0.0,0.0,0.0,2.3255
270,async,0,20,40,0,0.0,0.0,0.0,2.3092
271,async,0,20,0,0,0.0,0.0,0.0,2.3151
272,async,0,20,0,0,0.0,0.0,0.0,2.2998
273,async,0,20,0,0,0.0,0.0,0.0,2.2767
274,async,0,20,0,0,0.0,0.0,0.0,2.281
275,async,0,20,0,0,0.0,0.0,0.0,2.2858
276,async,0,20,0,0,0.0,0.0,0.0,2.307
277,async,0,20,0,0,0.0,0.0,0.0,2.3079
278,async,0,20,0,0,0.0,0.0,0.0,2.3271
279,async,0,20,0,0,0.0,0.0,0.0,2.2853
280,async,0,20,40,0,0.0,0.0,0.0,2.3093
281,async,0,20,0,0,0.0,0.0,0.0,2.3257
282,async,0,20,0,0,0.0,0.0,0.0,2.3054
283,async,0,20,0,0,0.0,0.0,0.0,2.3012
284,async,0,20,0,0,0.0,0.0,0.0,2.2855
285,async,0,20,0,0,0.0,0.0,0.0,2.3167
286,async,0,20,0,0,0.0,0.0,0.0,2.2921
287,async,0,20,0,0,0.0,0.0,0.0,2.2803
288,async,0,20,0,0,0.0,0.0,0.0,2.2803
289,async,0,20,0,0,0.0,0.0,0.0,2.3006
290,async,0,20,40,0,0.0,0.0,0.0,2.3362
291,async,0,20,0,0,0.0,0.0,0.0,2.3021
292,async,0,20,0,0,0.0,0.0,0.0,2.3143
293,async,0,20,0,0,0.0,0.0,0.0,2.2842
294,async,0,20,0,0,0.0,0.0,0.0,2.2965
295,async,0,20,0,0,0.0,0.0,0.0,2.3107
296,async,0,20,0,0,0.0,0.0,0.0,2.3056
297,async,0,20,0,0,0.0,0.0,0.0,2.2875
298,async,0,20,0,0,0.0,0.0,0.0,2.3158
299,async,0,20,0,0,0.0,0.0,0.0,2.312
300,async,0,20,40,0,0.0,0.0,0.0,2.3126
301,async,0,20,0,0,0.0,0.0,0.0,2.2825
302,async,0,20,0,0,0.0,0.0,0.0,2.3249
303,async,0,20,0,0,0.0,0.0,0.0,2.3068
304,async,0,20,0,0,0.0,0.0,0.0,2.3041
305,async,0,20,0,0,0.0,0.0,0.0,2.301
306,async,0,20,0,0,0.0,0.0,0.0,2.3044
307,async,0,20,0,0,0.0,0.0,0.0,2.3065
308,async,0,20,0,0,0.0,0.0,0.0,2.2824
309,async,0,20,0,0,0.0,0.0,0.0,2.2901
310,async,0,20,40,0,0.0,0.0,0.0,2.2949
311,async,0,20,0,0,0.0,0.0,0.0,2.3191
312,async,0,20,0,0,0.0,0.0,0.0,2.3336
313,async,0,20,0,0,0.0,0.0,0.0,2.3039
314,async,0,20,0,0,0.0,0.0,0.0,2.3019
315,async,0,20,0,0,0.0,0.0,0.0,2.2877
316,async,0,20,0,0,0.0,0.0,0.0,2.3027
317,async,0,20,0,0,0.0,0.0,0.0,2.5854
318,async,0,20,0,0,0.0,0.0,0.0,2.5821
319,async,0,20,0,0,0.0,0.0,0.0,2.2908
320,async,0,20,40,0,0.0,0.0,0.0,2.2914
321,async,0,20,0,0,0.0,0.0,0.0,2.3142
322,async,0,20,0,0,0.0,0.0,0.0,2.3106
323,async,0,20,0,0,0.0,0.0,0.0,2.3047
324,async,0,20,0,0,0.0,0.0,0.0,2.2671
325,async,0,20,0,0,0.0,0.0,0.0,2.2826
326,async,0,20,0,0,0.0,0.0,0.0,2.3196
327,async,0,20,0,0,0.0,0.0,0.0,2.284
328,async,0,20,0,0,0.0,0.0,0.0,2.3214
329,async,0,20,0,0,0.0,0.0,0.0,2.3023
330,async,0,20,40,0,0.0,0.0,0.0,2.3118
331,async,0,20,0,0,0.0,0.0,0.0,2.2936
332,async,0,20,0,0,0.0,0.0,0.0,2.3133
333,async,0,20,0,0,0.0,0.0,0.0,2.3364
334,async,0,20,0,0,0.0,0.0,0.0,2.2935
335,async,0,20,0,0,0.0,0.0,0.0,2.297
336,async,0,20,0,0,0.0,0.0,0.0,2.3305
337,async,0,20,0,0,0.0,0.0,0.0,2.2909
338,async,0,20,0,0,0.0,0.0,0.0,2.2562
339,async,0,20,0,0,0.0,0.0,0.0,2.2846
340,async,0,20,40,0,0.0,0.0,0.0,2.3045
341,async,0,20,0,0,0.0,0.0,0.0,2.3155
342,async,0,20,0,0,0.0,0.0,0.0,2.3034
343,async,0,20,0,0,0.0,0.0,0.0,2.2848
344,async,0,20,0,0,0.0,0.0,0.0,2.286
345,async,0,20,0,0,0.0,0.0,0.0,2.298
346,async,0,20,0,0,0.0,0.0,0.0,2.3161
347,async,0,20,0,0,0.0,0.0,0.0,2.317
348,async,0,20,0,0,0.0,0.0,0.0,2.3132
349,async,0,20,0,0,0.0,0.0,0.0,2.2993
350,async,0,20,40,0,0.0,0.0,0.0,2.3135
351,async,0,20,0,0,0.0,0.0,0.0,2.2858
352,async,0,20,0,0,0.0,0.0,0.0,2.2726
353,async,0,20,0,0,0.0,0.0,0.0,2.2982
354,async,0,20,0,0,0.0,0.0,0.0,2.3012
355,async,0,20,0,0,0.0,0.0,0.0,2.3227
356,async,0,20,0,0,0.0,0.0,0.0,2.3311
357,async,0,20,0,0,0.0,0.0,0.0,2.2822
358,async,0,20,0,0,0.0,0.0,0.0,2.3122
359,async,0,20,0,0,0.0,0.0,0.0,2.3055
360,async,0,20,40,0,0.0,0.0,0.0,2.3298
361,async,0,20,0,0,0.0,0.0,0.0,2.3216
362,async,0,20,0,0,0.0,0.0,0.0,2.3259
363,async,0,20,0,0,0.0,0.0,0.0,2.297
364,async,0,20,0,0,0.0,0.0,0.0,2.2638
365,async,0,20,0,0,0.0,0.0,0.0,2.2844
366,async,0,20,0,0,0.0,0.0,0.0,2.3093
367,async,0,20,0,0,0.0,0.0,0.0,2.3179
