mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svc__C,param_svc__gamma,param_svc__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.004494524002075196,0.000449622664618787,0.01861424446105957,0.003085860684000067,0.1,scale,linear,"{'svc__C': 0.1, 'svc__gamma': 'scale', 'svc__kernel': 'linear'}",0.8023255813953488,0.7906976744186046,0.7906976744186046,0.7558139534883721,0.8352941176470589,0.7949658002735978,0.02549447180726282,10
0.0044116973876953125,0.0009938569567234142,0.01840667724609375,0.0032392067577263705,0.1,scale,rbf,"{'svc__C': 0.1, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.813953488372093,0.8023255813953488,0.7906976744186046,0.7790697674418605,0.8,0.7972093023255814,0.011711328662338753,7
0.003275442123413086,0.0014000658213644064,0.008126020431518555,0.008953786292418072,0.1,0.1,linear,"{'svc__C': 0.1, 'svc__gamma': 0.1, 'svc__kernel': 'linear'}",0.8023255813953488,0.7906976744186046,0.7906976744186046,0.7558139534883721,0.8352941176470589,0.7949658002735978,0.02549447180726282,10
0.0028563022613525392,0.0007623243146836552,0.0014917850494384766,0.0005235122389513044,0.1,0.1,rbf,"{'svc__C': 0.1, 'svc__gamma': 0.1, 'svc__kernel': 'rbf'}",0.8023255813953488,0.7906976744186046,0.8023255813953488,0.7790697674418605,0.8235294117647058,0.7995896032831737,0.014752732929732301,3
0.002038240432739258,0.0006211448734812914,0.0007224559783935546,0.00021265592233180763,0.1,0.01,linear,"{'svc__C': 0.1, 'svc__gamma': 0.01, 'svc__kernel': 'linear'}",0.8023255813953488,0.7906976744186046,0.7906976744186046,0.7558139534883721,0.8352941176470589,0.7949658002735978,0.02549447180726282,10
0.0029935836791992188,0.0012739093829191714,0.001407957077026367,3.5023226712199585e-05,0.1,0.01,rbf,"{'svc__C': 0.1, 'svc__gamma': 0.01, 'svc__kernel': 'rbf'}",0.7558139534883721,0.7093023255813954,0.7209302325581395,0.7093023255813954,0.7176470588235294,0.7225991792065664,0.017228712908706405,31
0.0025166034698486327,0.0007830506162384336,0.0007550716400146484,0.0001892928208843744,0.1,0.001,linear,"{'svc__C': 0.1, 'svc__gamma': 0.001, 'svc__kernel': 'linear'}",0.8023255813953488,0.7906976744186046,0.7906976744186046,0.7558139534883721,0.8352941176470589,0.7949658002735978,0.02549447180726282,10
0.0022993564605712892,0.00018933043792637678,0.0014224529266357421,5.742244039998369e-05,0.1,0.001,rbf,"{'svc__C': 0.1, 'svc__gamma': 0.001, 'svc__kernel': 'rbf'}",0.5232558139534884,0.5116279069767442,0.5116279069767442,0.5116279069767442,0.5176470588235295,0.5151573187414501,0.004672358560518512,32
0.0018198966979980468,0.00012048453113179034,0.0005191326141357422,2.387407034114787e-05,1.0,scale,linear,"{'svc__C': 1, 'svc__gamma': 'scale', 'svc__kernel': 'linear'}",0.8023255813953488,0.7906976744186046,0.7906976744186046,0.7558139534883721,0.8352941176470589,0.7949658002735978,0.02549447180726282,10
0.0019263744354248047,5.1698340763312484e-05,0.0009023666381835938,1.076258543370505e-05,1.0,scale,rbf,"{'svc__C': 1, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.813953488372093,0.813953488372093,0.7790697674418605,0.7790697674418605,0.8,0.7972093023255814,0.015662751851611825,7
0.00181427001953125,0.00010677134660820001,0.0005264759063720703,1.4301458527304304e-05,1.0,0.1,linear,"{'svc__C': 1, 'svc__gamma': 0.1, 'svc__kernel': 'linear'}",0.8023255813953488,0.7906976744186046,0.7906976744186046,0.7558139534883721,0.8352941176470589,0.7949658002735978,0.02549447180726282,10
0.0017293930053710938,7.756480102005614e-05,0.0009041786193847656,1.3618355705151288e-05,1.0,0.1,rbf,"{'svc__C': 1, 'svc__gamma': 0.1, 'svc__kernel': 'rbf'}",0.8023255813953488,0.7906976744186046,0.7906976744186046,0.7790697674418605,0.8235294117647058,0.7972640218878249,0.015051610033815863,6
0.0017346858978271485,8.599429961103538e-05,0.0005163192749023437,1.3617520873656934e-05,1.0,0.01,linear,"{'svc__C': 1, 'svc__gamma': 0.01, 'svc__kernel': 'linear'}",0.8023255813953488,0.7906976744186046,0.7906976744186046,0.7558139534883721,0.8352941176470589,0.7949658002735978,0.02549447180726282,10
