mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svc__C,param_svc__gamma,param_svc__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0017729759216308593,5.556689610583792e-05,0.0005205631256103516,1.866048469344492e-05,1.0,0.1,linear,"{'svc__C': 1, 'svc__gamma': 0.1, 'svc__kernel': 'linear'}",0.8023255813953488,0.7906976744186046,0.7906976744186046,0.7558139534883721,0.8352941176470589,0.7949658002735978,0.02549447180726282,10
0.001864147186279297,0.00026787807596015135,0.0009210109710693359,2.0908643326976103e-05,1.0,0.1,rbf,"{'svc__C': 1, 'svc__gamma': 0.1, 'svc__kernel': 'rbf'}",0.8023255813953488,0.7906976744186046,0.7906976744186046,0.7790697674418605,0.8235294117647058,0.7972640218878249,0.015051610033815863,6
0.001733112335205078,9.528721773836705e-05,0.0005180835723876953,1.5286331353631242e-05,1.0,0.01,linear,"{'svc__C': 1, 'svc__gamma': 0.01, 'svc__kernel': 'linear'}",0.8023255813953488,0.7906976744186046,0.7906976744186046,0.7558139534883721,0.8352941176470589,0.7949658002735978,0.02549447180726282,10
0.0017904281616210938,5.5590010481825716e-05,0.0010437488555908204,1.1605279958365677e-05,1.0,0.01,rbf,"{'svc__C': 1, 'svc__gamma': 0.01, 'svc__kernel': 'rbf'}",0.8255813953488372,0.7906976744186046,0.8023255813953488,0.7790697674418605,0.8352941176470589,0.806593707250342,0.02103670067737979,1
0.001874256134033203,0.0003202772676853285,0.0005278587341308594,3.253972544143609e-05,1.0,0.001,linear,"{'svc__C': 1, 'svc__gamma': 0.001, 'svc__kernel': 'linear'}",0.8023255813953488,0.7906976744186046,0.7906976744186046,0.7558139534883721,0.8352941176470589,0.7949658002735978,0.02549447180726282,10
0.0022747039794921873,0.00031000193277396653,0.0014087677001953125,0.00012090783254939089,1.0,0.001,rbf,"{'svc__C': 1, 'svc__gamma': 0.001, 'svc__kernel': 'rbf'}",0.7674418604651163,0.7558139534883721,0.7674418604651163,0.7558139534883721,0.7764705882352941,0.7645964432284542,0.007892431440489603,30
0.002827167510986328,0.000350569271286141,0.0005146026611328125,1.4047366940824296e-05,10.0,scale,linear,"{'svc__C': 10, 'svc__gamma': 'scale', 'svc__kernel': 'linear'}",0.8023255813953488,0.7906976744186046,0.7906976744186046,0.7558139534883721,0.8352941176470589,0.7949658002735978,0.02549447180726282,10
0.0023146152496337892,0.00012939794933442401,0.0008552074432373047,1.2331565761752787e-05,10.0,scale,rbf,"{'svc__C': 10, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.8255813953488372,0.813953488372093,0.7441860465116279,0.7790697674418605,0.8,0.7925581395348837,0.028724460756547932,27
0.0037203311920166017,0.00135896869615071,0.0005473136901855469,3.431591332809059e-05,10.0,0.1,linear,"{'svc__C': 10, 'svc__gamma': 0.1, 'svc__kernel': 'linear'}",0.8023255813953488,0.7906976744186046,0.7906976744186046,0.7558139534883721,0.8352941176470589,0.7949658002735978,0.02549447180726282,10
0.0021945953369140623,0.0004382891584204691,0.0009104251861572265,5.239756958736221e-05,10.0,0.1,rbf,"{'svc__C': 10, 'svc__gamma': 0.1, 'svc__kernel': 'rbf'}",0.8023255813953488,0.7906976744186046,0.7906976744186046,0.7790697674418605,0.8117647058823529,0.7949110807113543,0.011184563407440447,26
