mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svc__C,param_svc__gamma,param_svc__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0009926319122314452,6.137611107203089e-05,0.0004611968994140625,1.8655000742063593e-05,1.0,0.1,rbf,"{'svc__C': 1, 'svc__gamma': 0.1, 'svc__kernel': 'rbf'}",0.9692307692307692,0.9076923076923077,0.9230769230769231,0.9538461538461539,0.96875,0.9445192307692307,0.02490291801062251,3
0.0010048866271972657,8.922888504497781e-05,0.00038137435913085935,1.9271891549339464e-05,1.0,0.01,linear,"{'svc__C': 1, 'svc__gamma': 0.01, 'svc__kernel': 'linear'}",0.9692307692307692,0.9076923076923077,0.9230769230769231,0.9384615384615385,0.96875,0.9414423076923077,0.02450772731660061,26
0.0010582923889160157,7.536130321856519e-05,0.0005405902862548828,1.4643326751919948e-05,1.0,0.01,rbf,"{'svc__C': 1, 'svc__gamma': 0.01, 'svc__kernel': 'rbf'}",0.9692307692307692,0.9076923076923077,0.9230769230769231,0.9538461538461539,0.96875,0.9445192307692307,0.02490291801062251,3
0.0009503841400146484,5.316368654959994e-05,0.00037360191345214844,1.413723667180404e-05,1.0,0.001,linear,"{'svc__C': 1, 'svc__gamma': 0.001, 'svc__kernel': 'linear'}",0.9692307692307692,0.9076923076923077,0.9230769230769231,0.9384615384615385,0.96875,0.9414423076923077,0.02450772731660061,26
0.001351785659790039,0.00015777758345153562,0.0007535934448242188,2.3398764241873462e-05,1.0,0.001,rbf,"{'svc__C': 1, 'svc__gamma': 0.001, 'svc__kernel': 'rbf'}",0.7692307692307693,0.8153846153846154,0.8,0.7692307692307693,0.796875,0.7901442307692308,0.018189349653805705,30
0.001322317123413086,0.00011765809768406405,0.0003753662109375,1.8395411009682403e-05,10.0,scale,linear,"{'svc__C': 10, 'svc__gamma': 'scale', 'svc__kernel': 'linear'}",0.9692307692307692,0.9076923076923077,0.9230769230769231,0.9538461538461539,0.96875,0.9445192307692307,0.02490291801062251,3
0.0013751506805419922,8.500354957306058e-05,0.0004487037658691406,8.881212080074273e-06,10.0,scale,rbf,"{'svc__C': 10, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.9692307692307692,0.9230769230769231,0.9230769230769231,0.9538461538461539,0.96875,0.9475961538461538,0.020770121063539374,1
0.0012579917907714843,0.00014638905416481692,0.0003620624542236328,1.9846166456605494e-05,10.0,0.1,linear,"{'svc__C': 10, 'svc__gamma': 0.1, 'svc__kernel': 'linear'}",0.9692307692307692,0.9076923076923077,0.9230769230769231,0.9538461538461539,0.96875,0.9445192307692307,0.02490291801062251,3
0.0012154102325439454,0.00044263464262449877,0.00043735504150390627,3.6256748470154195e-05,10.0,0.1,rbf,"{'svc__C': 10, 'svc__gamma': 0.1, 'svc__kernel': 'rbf'}",0.9692307692307692,0.9076923076923077,0.9230769230769231,0.9538461538461539,0.96875,0.9445192307692307,0.02490291801062251,3
0.0013541698455810547,0.0001640041460769956,0.00038471221923828123,1.8190322012694494e-05,10.0,0.01,linear,"{'svc__C': 10, 'svc__gamma': 0.01, 'svc__kernel': 'linear'}",0.9692307692307692,0.9076923076923077,0.9230769230769231,0.9538461538461539,0.96875,0.9445192307692307,0.02490291801062251,3
0.0009873867034912109,7.687948953630011e-05,0.0004745960235595703,4.139583731969248e-05,10.0,0.01,rbf,"{'svc__C': 10, 'svc__gamma': 0.01, 'svc__kernel': 'rbf'}",0.9692307692307692,0.9076923076923077,0.9230769230769231,0.9538461538461539,0.96875,0.9445192307692307,0.02490291801062251,3
0.0013243198394775391,8.076242061146262e-05,0.00037441253662109377,9.20876137128701e-06,10.0,0.001,linear,"{'svc__C': 10, 'svc__gamma': 0.001, 'svc__kernel': 'linear'}",0.9692307692307692,0.9076923076923077,0.9230769230769231,0.9538461538461539,0.96875,0.9445192307692307,0.02490291801062251,3
0.001043844223022461,6.850117213989243e-05,0.0005229949951171875,9.72630923860182e-06,10.0,0.001,rbf,"{'svc__C': 10, 'svc__gamma': 0.001, 'svc__kernel': 'rbf'}",0.9692307692307692,0.9076923076923077,0.9230769230769231,0.9538461538461539,0.96875,0.9445192307692307,0.02490291801062251,3
0.002939605712890625,0.00046843887827793205,0.0003794193267822266,1.696937432558536e-05,100.0,scale,linear,"{'svc__C': 100, 'svc__gamma': 'scale', 'svc__kernel': 'linear'}",0.9692307692307692,0.9076923076923077,0.9230769230769231,0.9538461538461539,0.96875,0.9445192307692307,0.02490291801062251,3
0.0027798175811767577,0.00023825972033043774,0.0004467964172363281,1.1980859789986376e-05,100.0,scale,rbf,"{'svc__C': 100, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.9692307692307692,0.9230769230769231,0.9230769230769231,0.9538461538461539,0.96875,0.9475961538461538,0.020770121063539374,1
0.002910470962524414,0.00036907703065962733,0.0003879070281982422,2.7339449213262085e-05,100.0,0.1,linear,"{'svc__C': 100, 'svc__gamma': 0.1, 'svc__kernel': 'linear'}",0.9692307692307692,0.9076923076923077,0.9230769230769231,0.9538461538461539,0.96875,0.9445192307692307,0.02490291801062251,3
0.0017032623291015625,0.00011269862387545475,0.00045523643493652346,3.165013597053305e-05,100.0,0.1,rbf,"{'svc__C': 100, 'svc__gamma': 0.1, 'svc__kernel': 'rbf'}",0.9692307692307692,0.9076923076923077,0.9230769230769231,0.9538461538461539,0.96875,0.9445192307692307,0.02490291801062251,3
0.0037061691284179686,0.0009551008689101277,0.0004275798797607422,2.9198869427812948e-05,100.0,0.01,linear,"{'svc__C': 100, 'svc__gamma': 0.01, 'svc__kernel': 'linear'}",0.9692307692307692,0.9076923076923077,0.9230769230769231,0.9538461538461539,0.96875,0.9445192307692307,0.02490291801062251,3
0.0016481399536132813,0.0007003219763290721,0.0006858348846435547,0.00030913109140701106,100.0,0.01,rbf,"{'svc__C': 100, 'svc__gamma': 0.01, 'svc__kernel': 'rbf'}",0.9692307692307692,0.9076923076923077,0.9230769230769231,0.9538461538461539,0.96875,0.9445192307692307,0.02490291801062251,3
0.0029369354248046874,0.0004429804778312621,0.00039534568786621095,4.998595479757439e-05,100.0,0.001,linear,"{'svc__C': 100, 'svc__gamma': 0.001, 'svc__kernel': 'linear'}",0.9692307692307692,0.9076923076923077,0.9230769230769231,0.9538461538461539,0.96875,0.9445192307692307,0.02490291801062251,3
0.0016260623931884765,0.0006693127008972511,0.0006703853607177735,0.00025173869805144634,100.0,0.001,rbf,"{'svc__C': 100, 'svc__gamma': 0.001, 'svc__kernel': 'rbf'}",0.9692307692307692,0.9076923076923077,0.9230769230769231,0.9538461538461539,0.96875,0.9445192307692307,0.02490291801062251,3
